date,vc_tempmax,vc_tempmin,vc_temp,humidity,precipitation,precip_probability,precip_type,wind_speed,wind_direction,pressure,cloud_cover,visibility,uv_index,conditions
2019-02-24,47.0,36.0,42.3,84.5,0.594,100.0,['rain'],26.2,336.5,1004.0,91.4,5.4,2.0,"Rain, Overcast"
2019-02-25,44.1,29.0,37.9,34.3,0.0,0.0,,30.8,282.1,1008.8,48.0,9.9,7.0,Partially cloudy
2019-02-26,36.0,26.1,29.5,36.8,0.0,0.0,,21.3,310.1,1026.7,8.5,9.9,7.0,Clear
2019-02-27,29.9,22.9,26.7,47.6,0.0,0.0,,13.1,54.8,1026.3,83.9,9.9,5.0,Partially cloudy
2019-02-28,36.0,28.1,31.3,56.2,0.032,100.0,"['rain', 'snow']",19.8,6.2,1020.4,23.1,9.1,8.0,"Snow, Rain, Partially cloudy"
2019-03-01,34.1,26.1,31.2,72.7,0.115,100.0,"['rain', 'snow']",13.0,47.8,1025.7,79.7,7.7,2.0,"Snow, Rain, Partially cloudy"
2019-03-02,40.9,30.8,35.5,79.7,0.525,100.0,"['rain', 'snow']",11.5,353.3,1017.5,98.1,6.3,4.0,"Snow, Rain, Overcast"
2019-03-03,42.2,33.2,37.4,67.1,0.379,100.0,"['rain', 'snow']",13.1,345.4,1017.5,56.4,7.1,6.0,"Snow, Rain, Partially cloudy"
2019-03-04,38.0,29.9,34.5,66.7,0.428,100.0,"['rain', 'snow']",19.4,326.6,1008.8,69.7,7.8,8.0,"Snow, Rain, Partially cloudy"
2019-03-05,30.8,20.9,26.5,42.9,0.0,0.0,,20.2,285.2,1016.4,19.4,9.9,8.0,Clear
2019-03-06,26.1,19.1,22.3,43.8,0.0,0.0,,21.0,299.8,1019.9,32.1,9.6,8.0,Partially cloudy
2019-03-07,30.8,18.0,25.3,43.2,0.0,0.0,,20.3,283.8,1025.5,34.8,9.9,6.0,Partially cloudy
2019-03-08,38.0,24.2,31.8,45.2,0.0,0.0,,12.5,202.3,1027.2,18.6,9.9,6.0,Clear
2019-03-09,47.9,34.1,39.8,49.9,0.0,0.0,,8.6,332.7,1025.4,25.1,9.4,8.0,Partially cloudy
2019-03-10,42.2,35.1,38.8,87.6,0.538,100.0,"['rain', 'snow']",19.0,76.9,1018.4,87.9,3.9,1.0,"Snow, Rain, Partially cloudy"
2019-03-11,52.1,42.2,47.3,49.8,0.0,0.0,,19.8,270.4,1016.0,8.4,9.6,8.0,Clear
2019-03-12,43.1,34.1,38.5,41.3,0.0,0.0,,19.1,299.1,1022.0,43.4,9.9,9.0,Partially cloudy
2019-03-13,47.0,33.2,39.2,48.0,0.0,0.0,,13.9,203.9,1026.8,12.6,9.7,7.0,Clear
2019-03-14,56.9,43.1,48.3,55.8,0.0,0.0,,14.2,161.7,1021.9,32.1,9.9,7.0,Partially cloudy
2019-03-15,74.9,48.8,59.6,71.2,0.393,100.0,['rain'],17.9,206.0,1008.7,43.6,9.3,4.0,"Rain, Partially cloudy"
2019-03-16,62.1,39.8,48.7,39.9,0.0,0.0,,19.6,282.3,1013.7,49.9,9.9,8.0,Partially cloudy
2019-03-17,44.1,34.1,38.7,33.4,0.0,0.0,,11.1,301.3,1021.4,18.3,9.9,9.0,Clear
2019-03-18,45.0,33.2,38.9,32.2,0.0,0.0,,11.1,306.8,1024.9,35.3,9.9,8.0,Partially cloudy
2019-03-19,47.9,35.1,41.7,37.9,0.0,0.0,,9.2,310.1,1028.9,21.5,9.9,8.0,Partially cloudy
2019-03-20,52.1,38.0,44.4,50.4,0.0,0.0,,16.6,192.1,1027.9,0.1,9.8,8.0,Clear
2019-03-21,46.1,40.9,43.6,82.3,0.474,100.0,['rain'],15.0,53.4,1016.7,73.6,6.6,2.0,"Rain, Partially cloudy"
2019-03-22,48.8,39.8,43.9,73.8,0.976,100.0,['rain'],17.3,324.7,995.4,66.8,7.1,5.0,"Rain, Partially cloudy"
2019-03-23,47.9,35.1,40.7,42.0,0.0,0.0,,21.3,282.6,1009.9,26.3,9.9,9.0,Partially cloudy
2019-03-24,60.2,38.0,49.1,24.2,0.0,0.0,,12.8,262.6,1019.8,4.3,9.9,8.0,Clear
2019-03-25,56.9,47.0,51.3,36.7,0.0,0.0,,12.8,319.9,1017.3,84.1,9.9,3.0,Partially cloudy
2019-03-26,47.9,33.2,41.5,20.8,0.0,0.0,,11.4,14.5,1023.8,7.9,9.9,9.0,Clear
2019-03-27,45.0,34.1,39.1,33.8,0.0,0.0,,10.4,42.5,1032.3,0.1,9.9,8.0,Clear
