date,nasa_temp_avg,nasa_temp_max,nasa_temp_min,nasa_humidity,nasa_precipitation,nasa_wind_speed,solar_radiation,longwave_radiation
2022-06-30,23.68,29.68,17.51,67.05,0.01,1.11,7.73,8.6
2022-07-01,25.61,31.84,17.51,69.13,0.58,1.83,7.45,9.21
2022-07-02,25.77,30.79,21.84,75.0,3.73,1.56,5.5,9.9
2022-07-03,24.48,30.36,18.55,61.86,3.95,0.8,6.1,9.19
2022-07-04,23.23,29.42,15.26,54.91,0.0,0.96,8.09,8.26
2022-07-05,23.15,28.06,19.28,72.48,0.8,2.05,5.28,9.38
2022-07-06,25.52,29.43,21.67,69.13,0.04,1.32,5.71,9.72
2022-07-07,23.35,27.21,19.41,70.1,0.26,1.5,5.68,9.5
2022-07-08,23.94,29.15,18.97,74.68,1.04,0.91,5.96,9.5
2022-07-09,24.56,30.16,20.07,59.34,0.03,0.78,6.25,9.29
2022-07-10,22.59,29.13,16.42,59.5,0.0,1.11,7.61,8.51
2022-07-11,23.43,29.56,16.67,66.86,0.0,1.52,8.02,8.44
2022-07-12,25.55,31.91,18.39,68.59,1.91,2.09,7.54,9.27
2022-07-13,26.83,32.86,20.93,62.5,0.47,1.09,7.8,9.3
2022-07-14,26.34,32.04,21.57,62.28,0.68,0.92,6.67,9.51
2022-07-15,24.75,30.29,19.3,59.22,0.09,0.99,6.59,9.15
2022-07-16,24.32,29.2,19.95,73.02,4.83,0.82,5.61,9.48
2022-07-17,25.02,28.94,20.59,76.53,4.27,0.97,6.01,9.8
2022-07-18,24.67,27.18,22.58,92.56,19.87,1.66,4.13,9.98
2022-07-19,27.14,33.07,21.26,65.21,0.13,1.41,7.64,9.33
2022-07-20,29.07,36.08,21.75,58.31,0.03,1.26,7.48,9.49
2022-07-21,28.71,33.63,22.8,65.0,2.27,1.6,6.49,10.01
2022-07-22,28.94,34.72,23.22,58.87,1.53,1.11,7.57,9.48
2022-07-23,29.05,35.85,22.54,56.96,0.2,1.22,7.74,9.33
2022-07-24,29.32,35.42,23.22,57.57,0.42,1.82,7.3,9.51
2022-07-25,27.68,31.88,23.9,72.75,5.29,2.0,3.46,10.12
2022-07-26,24.32,28.48,20.13,55.93,0.05,1.09,4.18,9.43
2022-07-27,25.17,30.83,18.05,60.27,0.25,1.16,6.86,9.44
2022-07-28,27.3,32.12,22.67,72.83,3.73,1.42,5.72,9.99
2022-07-29,26.64,31.56,21.64,68.59,4.68,1.32,3.91,9.93
2022-07-30,25.9,31.44,21.01,60.65,0.83,1.25,7.66,9.04
2022-07-31,24.85,30.55,18.61,59.42,1.17,1.03,6.55,9.15
2022-08-01,23.48,28.05,19.69,76.34,5.02,0.95,2.66,9.79
2022-08-02,26.72,33.24,19.55,65.95,0.67,1.2,6.74,9.6
2022-08-03,26.69,33.54,20.65,60.13,0.01,1.3,7.32,9.27
2022-08-04,28.14,35.08,20.17,64.8,0.37,1.43,7.28,9.52
2022-08-05,27.18,31.05,23.61,72.0,1.62,0.89,4.93,9.87
2022-08-06,27.87,32.95,23.12,71.09,1.1,1.61,6.89,9.77
2022-08-07,28.52,33.97,24.16,67.45,2.23,2.07,6.49,9.88
2022-08-08,29.05,34.55,23.79,62.75,1.67,2.06,6.68,9.99
2022-08-09,29.7,36.36,24.27,66.06,2.61,1.54,6.59,10.21
2022-08-10,26.66,32.38,22.43,60.98,0.08,0.94,6.02,9.98
2022-08-11,26.14,33.03,22.34,65.86,1.38,0.86,5.37,9.74
2022-08-12,24.52,29.95,19.23,45.98,0.01,1.5,6.59,8.97
2022-08-13,22.12,27.61,16.27,50.91,0.0,1.07,7.0,8.33
2022-08-14,23.32,28.67,18.01,59.33,0.0,1.12,5.33,8.74
2022-08-15,24.25,29.79,19.61,54.13,0.03,0.89,5.3,8.7
2022-08-16,23.11,29.15,17.32,59.46,0.08,1.44,6.73,8.57
2022-08-17,22.38,26.54,18.31,64.32,1.85,1.03,4.22,9.24
2022-08-18,23.93,31.06,16.68,59.7,0.54,0.98,6.66,8.59
2022-08-19,25.84,32.56,18.84,56.43,0.02,1.18,6.84,9.08
2022-08-20,26.39,32.47,21.42,61.37,0.43,1.13,6.3,9.22
2022-08-21,24.84,29.69,21.18,71.45,0.3,1.06,4.69,9.23
2022-08-22,23.19,25.74,21.65,89.17,9.53,1.02,3.13,9.72
2022-08-23,25.36,30.38,21.06,73.09,4.35,0.9,5.82,9.51
2022-08-24,25.81,32.55,19.3,60.67,0.24,1.05,6.54,9.17
2022-08-25,26.97,33.82,20.66,55.92,0.07,1.11,6.54,9.32
2022-08-26,26.87,31.49,22.19,63.91,1.42,1.49,5.41,9.64
2022-08-27,26.49,32.81,21.17,63.75,0.55,0.94,5.92,9.55
2022-08-28,24.68,29.78,21.16,75.02,0.3,1.55,4.69,9.8
2022-08-29,26.23,31.85,21.53,76.49,0.12,1.38,5.94,9.39
2022-08-30,26.56,31.6,21.98,77.42,4.31,1.74,6.2,9.34
2022-08-31,24.31,29.43,20.25,63.14,0.94,1.52,6.11,8.88
2022-09-01,23.55,29.87,18.2,47.49,0.0,1.51,6.65,8.3
2022-09-02,20.55,27.54,14.2,54.31,0.0,1.22,6.51,8.01
2022-09-03,22.51,29.0,17.24,70.26,0.0,0.89,5.78,8.79
2022-09-04,24.98,30.91,20.63,72.81,1.63,1.0,5.14,9.62
2022-09-05,24.5,29.72,21.8,80.86,17.52,0.84,4.46,9.7
2022-09-06,21.44,22.46,18.81,94.76,46.02,1.61,0.76,9.66
2022-09-07,20.45,24.89,17.5,82.22,1.23,1.76,2.53,9.51
2022-09-08,20.99,26.57,16.28,74.86,0.07,1.24,5.8,8.57
2022-09-09,20.86,27.5,14.79,71.25,0.0,1.14,5.97,8.09
2022-09-10,21.72,29.58,14.42,68.34,0.01,0.97,5.87,8.14
2022-09-11,20.79,24.05,17.07,83.3,6.29,0.87,2.09,9.48
2022-09-12,23.74,28.42,20.6,85.52,8.74,0.74,3.67,9.74
2022-09-13,23.23,27.18,18.0,83.8,11.13,1.22,4.59,9.32
2022-09-14,21.01,26.83,15.12,71.79,0.01,1.3,5.87,8.19
2022-09-15,18.13,23.09,12.48,62.09,0.01,1.5,5.99,7.69
2022-09-16,17.32,24.62,9.61,61.03,0.0,0.86,5.44,7.83
2022-09-17,19.12,24.85,14.21,71.23,0.01,1.15,4.93,8.65
2022-09-18,22.46,28.61,17.34,71.69,0.01,1.67,5.0,8.72
2022-09-19,23.19,28.59,18.74,71.1,2.53,1.41,4.6,9.26
2022-09-20,21.28,26.48,17.25,74.79,0.39,1.27,5.11,8.66
2022-09-21,20.9,27.84,14.17,73.12,0.25,1.15,5.49,8.4
2022-09-22,19.38,23.14,13.28,77.61,12.07,2.11,2.22,8.93
2022-09-23,12.91,17.67,8.59,54.49,0.01,2.63,5.67,6.88
2022-09-24,13.38,21.24,6.55,60.59,0.0,1.45,5.15,7.21
2022-09-25,16.8,22.52,10.76,79.3,7.09,1.51,2.9,8.97
2022-09-26,17.39,22.73,13.13,75.56,1.91,1.6,4.7,8.34
2022-09-27,16.65,21.56,12.74,61.65,0.0,1.49,5.22,7.73
2022-09-28,15.77,21.7,9.6,69.36,0.01,1.3,5.02,7.6
2022-09-29,14.67,20.07,10.42,67.81,0.0,1.52,4.81,7.65
2022-09-30,12.98,17.2,9.12,72.8,0.03,1.42,2.82,8.12
2022-10-01,13.56,16.1,11.3,86.83,10.59,2.58,1.25,8.92
2022-10-02,13.76,17.4,9.73,65.58,3.92,2.97,1.02,8.66
2022-10-03,10.51,13.62,8.38,70.2,6.4,2.61,0.73,8.23
2022-10-04,11.35,14.27,8.49,90.47,32.6,2.88,0.77,8.65
2022-10-05,13.75,16.5,11.58,94.93,13.24,1.57,1.33,8.78
2022-10-06,16.27,23.72,9.23,75.31,0.03,0.89,4.77,7.86
2022-10-07,17.65,23.65,12.75,74.11,0.11,1.26,4.64,7.98
2022-10-08,10.72,15.36,5.58,67.12,0.65,1.43,4.06,7.49
2022-10-09,10.08,16.94,3.42,72.55,0.0,1.41,4.84,6.71
2022-10-10,12.44,19.34,6.34,75.53,0.0,1.06,4.43,7.12
2022-10-11,14.0,21.25,7.62,76.92,0.0,0.98,4.55,7.18
2022-10-12,14.5,20.22,8.1,79.05,0.03,1.31,4.42,7.43
2022-10-13,17.47,20.35,14.04,94.79,26.22,1.8,1.84,8.84
2022-10-14,14.45,19.3,9.85,69.71,6.54,1.56,3.78,7.76
2022-10-15,13.32,19.55,8.22,77.03,0.3,1.29,4.39,7.11
2022-10-16,12.99,18.32,8.31,73.43,0.01,0.96,3.3,7.56
2022-10-17,14.49,18.33,10.93,88.83,5.78,1.44,2.48,8.44
2022-10-18,9.55,13.81,5.7,71.86,1.81,1.52,3.65,7.22
2022-10-19,7.3,11.92,2.22,73.49,0.0,1.62,3.71,6.78
2022-10-20,8.38,14.1,3.56,71.38,0.0,1.87,4.23,6.56
2022-10-21,9.35,16.83,2.43,74.68,0.0,1.03,4.18,6.76
2022-10-22,11.42,18.6,5.32,77.17,0.0,0.85,4.15,7.04
2022-10-23,11.88,15.12,9.15,88.66,4.83,1.68,0.99,8.51
2022-10-24,14.12,17.09,11.56,95.14,13.14,1.54,1.18,8.77
2022-10-25,17.66,22.25,14.53,94.82,3.32,1.11,2.73,8.9
2022-10-26,17.73,23.11,14.16,89.89,0.33,1.01,2.31,8.72
2022-10-27,12.8,17.26,7.14,70.89,0.01,1.79,3.9,7.06
2022-10-28,7.88,12.85,4.25,71.59,0.0,1.56,2.71,7.05
2022-10-29,8.87,15.19,2.75,68.51,0.0,1.22,3.25,7.11
2022-10-30,9.25,17.05,2.06,71.74,0.0,0.96,3.74,7.07
2022-10-31,13.32,18.19,8.73,88.07,4.16,1.01,2.53,8.28
2022-11-01,15.88,20.7,12.87,90.07,1.78,1.03,1.7,8.6
2022-11-02,14.61,20.4,9.42,73.5,0.01,1.04,3.64,7.15
2022-11-03,12.09,19.04,7.04,84.79,0.01,0.84,3.62,6.94
2022-11-04,14.48,20.6,9.63,89.59,0.04,0.96,3.13,7.69
2022-11-05,17.45,22.21,13.46,90.57,0.03,1.69,2.92,8.35
2022-11-06,18.18,21.49,16.43,92.59,0.77,1.88,2.2,8.56
2022-11-07,17.35,22.47,9.43,70.56,0.21,1.62,3.15,7.94
2022-11-08,8.47,13.45,4.15,59.62,0.0,1.85,3.51,6.31
2022-11-09,5.72,11.4,0.93,70.95,0.0,1.13,3.16,6.57
2022-11-10,10.88,17.95,5.01,89.08,0.06,1.23,3.25,7.31
2022-11-11,15.64,18.72,10.85,97.19,16.5,1.75,1.05,8.99
2022-11-12,17.37,19.32,14.25,83.51,10.94,1.95,2.68,8.65
2022-11-13,8.74,13.64,3.56,77.71,3.13,1.98,1.57,7.65
2022-11-14,3.22,7.95,-0.83,70.1,0.01,1.43,3.16,6.14
2022-11-15,2.42,7.17,-2.23,79.98,10.79,1.34,1.44,7.45
2022-11-16,4.74,7.94,2.35,92.69,6.46,1.98,1.82,7.44
2022-11-17,2.79,6.69,0.46,79.68,0.04,1.95,2.61,6.72
2022-11-18,2.04,5.52,-0.93,74.42,0.04,1.81,2.58,6.46
2022-11-19,-0.55,3.96,-4.03,76.69,0.0,1.52,2.88,5.91
2022-11-20,-1.02,1.95,-3.47,64.99,0.0,2.25,2.77,6.04
2022-11-21,-0.58,4.0,-4.71,69.65,0.0,1.61,2.9,6.0
2022-11-22,2.74,8.72,-1.9,79.47,0.0,1.24,2.83,6.31
2022-11-23,3.55,11.01,-1.34,82.63,0.0,1.23,2.77,6.24
2022-11-24,3.96,10.66,-1.46,88.42,0.01,1.0,2.65,6.48
2022-11-25,7.12,11.65,3.99,86.8,1.21,1.76,0.85,7.36
2022-11-26,5.66,11.85,1.25,77.26,0.04,1.44,2.8,6.43
2022-11-27,7.48,12.26,2.55,95.27,14.5,1.69,0.64,7.78
2022-11-28,7.47,10.94,1.38,83.31,0.09,1.78,2.0,6.93
2022-11-29,2.03,6.75,-2.36,82.4,0.31,0.81,1.6,6.81
2022-11-30,7.63,14.05,1.54,91.39,17.79,2.33,0.43,7.72
2022-12-01,1.44,5.03,-2.29,69.21,0.0,2.1,2.28,5.99
2022-12-02,0.5,5.92,-3.92,84.07,0.0,1.02,2.63,6.21
2022-12-03,8.87,12.97,2.76,93.06,11.97,2.59,0.4,7.84
2022-12-04,2.26,6.14,-1.78,68.14,0.0,1.19,2.66,5.86
2022-12-05,1.82,6.97,-1.44,79.51,0.0,1.13,2.41,6.14
2022-12-06,8.83,12.3,2.26,98.25,13.85,1.68,0.52,8.07
2022-12-07,12.11,13.91,9.5,97.82,10.09,1.46,0.52,8.49
2022-12-08,6.8,10.05,1.67,86.5,0.0,1.49,1.7,7.13
2022-12-09,1.2,6.74,-2.5,79.77,0.0,1.65,2.63,5.83
2022-12-10,-0.42,4.38,-3.43,80.07,0.05,1.64,1.43,6.71
2022-12-11,0.95,3.28,-0.51,91.85,3.89,1.94,0.76,7.52
2022-12-12,-0.94,3.28,-4.8,88.09,0.53,1.9,1.62,6.97
2022-12-13,-2.18,3.84,-5.54,80.0,0.0,1.62,2.57,5.62
2022-12-14,-1.46,2.56,-3.92,79.88,0.0,2.04,2.51,5.81
2022-12-15,0.48,2.75,-2.74,93.7,15.96,2.15,0.44,7.15
2022-12-16,2.9,4.92,0.92,96.79,15.8,3.43,0.62,7.89
2022-12-17,1.14,5.31,-2.16,89.95,0.05,2.02,2.12,6.64
2022-12-18,-0.89,2.73,-3.69,86.66,0.0,1.75,2.07,6.13
2022-12-19,-1.19,2.31,-3.53,81.24,0.0,2.23,2.34,5.76
2022-12-20,-1.76,2.85,-4.51,84.95,0.0,1.59,2.47,5.68
2022-12-21,-1.02,3.33,-5.19,77.19,0.0,0.82,2.41,5.83
2022-12-22,2.69,8.13,-0.8,92.71,14.82,2.22,0.87,7.29
2022-12-23,2.18,12.7,-12.37,83.36,21.76,4.36,0.94,7.33
2022-12-24,-11.63,-10.36,-13.54,69.34,0.09,3.27,1.65,5.64
2022-12-25,-7.07,-3.08,-10.48,75.59,0.0,2.36,2.12,5.58
2022-12-26,-5.59,-1.63,-9.91,76.97,0.0,1.48,2.35,5.64
2022-12-27,-3.23,1.06,-6.78,81.57,0.0,1.25,1.67,6.67
2022-12-28,-0.08,5.47,-4.51,88.35,0.0,1.39,2.32,6.26
2022-12-29,1.54,7.29,-1.65,94.52,0.0,1.27,2.02,6.08
2022-12-30,3.81,10.22,0.13,95.65,0.04,1.21,2.5,6.37
2022-12-31,6.31,8.14,3.78,99.42,10.92,1.0,0.46,7.8
2023-01-01,5.37,9.11,1.95,91.85,1.37,1.36,2.44,6.79
2023-01-02,5.63,10.59,0.86,92.18,0.26,0.94,1.43,7.56
2023-01-03,7.51,9.56,4.97,99.42,9.78,1.3,0.47,8.19
2023-01-04,9.66,12.99,7.84,98.39,3.51,1.04,1.6,7.98
2023-01-05,7.1,9.38,5.49,96.82,0.77,0.97,1.02,8.06
2023-01-06,4.29,7.32,2.63,93.94,6.32,1.14,0.85,7.73
2023-01-07,1.9,6.54,-1.22,90.69,0.02,1.59,1.69,6.38
2023-01-08,-0.64,4.16,-3.97,82.39,0.0,1.21,2.4,5.97
2023-01-09,1.18,5.77,-1.89,87.91,0.36,1.38,2.36,6.43
2023-01-10,1.2,5.39,-2.01,85.56,0.0,1.31,1.1,7.11
2023-01-11,-0.37,3.42,-3.03,80.73,0.0,1.29,1.96,6.84
2023-01-12,4.82,9.32,-1.72,98.26,4.9,1.89,0.75,7.95
2023-01-13,7.46,12.5,0.04,89.28,7.13,2.85,0.92,7.66
2023-01-14,-0.54,1.96,-2.67,78.3,0.14,3.44,1.06,7.22
2023-01-15,-1.33,3.34,-3.62,73.92,0.01,3.54,2.14,6.48
2023-01-16,-0.85,4.91,-4.22,73.3,0.02,2.61,2.65,6.0
2023-01-17,0.32,3.91,-3.25,88.3,0.36,1.06,1.07,6.99
2023-01-18,3.81,9.3,-0.05,90.79,0.2,1.93,2.51,6.74
2023-01-19,1.61,3.57,-0.83,96.52,25.89,1.38,0.46,7.39
2023-01-20,2.73,6.9,-0.28,91.42,0.63,1.97,1.78,7.16
2023-01-21,0.51,4.1,-2.29,85.31,0.03,1.52,1.61,7.23
2023-01-22,1.12,3.04,-0.72,87.82,15.86,0.94,1.33,7.23
2023-01-23,0.95,2.22,-1.93,93.01,10.47,2.82,0.8,7.51
2023-01-24,-0.05,4.62,-3.53,88.55,0.09,2.07,2.92,6.46
2023-01-25,1.45,8.12,-2.8,93.12,28.93,2.06,0.8,7.22
2023-01-26,4.24,8.38,-0.6,87.1,9.47,2.91,1.54,7.33
2023-01-27,0.34,4.61,-2.89,86.46,0.02,1.41,2.73,5.94
2023-01-28,2.68,8.26,-2.96,87.76,0.0,1.85,2.85,6.43
2023-01-29,4.19,7.59,0.14,96.58,0.01,1.62,1.1,7.04
2023-01-30,5.52,10.51,2.36,90.49,0.07,1.03,2.29,6.81
2023-01-31,1.08,4.62,-2.27,80.42,0.88,2.01,1.16,7.38
2023-02-01,-1.84,2.04,-3.86,76.84,0.21,1.59,2.34,6.34
2023-02-02,-0.85,2.95,-4.39,73.93,0.0,1.57,3.4,5.77
2023-02-03,-7.07,-0.97,-13.12,67.22,0.01,4.53,3.08,5.58
2023-02-04,-11.24,-6.32,-17.92,71.57,0.0,2.39,3.49,5.12
2023-02-05,0.16,4.99,-5.9,88.11,0.0,1.96,2.72,6.4
2023-02-06,2.25,7.76,-2.51,89.81,0.03,2.15,3.09,6.41
2023-02-07,-0.35,2.87,-4.35,83.72,1.17,1.56,2.63,6.23
2023-02-08,2.92,8.32,-0.14,86.48,0.03,1.63,3.58,6.34
2023-02-09,4.42,8.62,-0.41,91.21,0.14,1.67,0.78,7.44
2023-02-10,8.1,11.64,3.08,85.15,0.01,2.47,3.56,6.76
2023-02-11,1.87,6.16,-1.72,71.45,0.0,1.99,4.06,5.85
2023-02-12,2.43,7.57,-1.37,79.87,0.53,1.01,1.4,6.97
2023-02-13,4.59,10.92,0.24,79.24,0.44,2.26,3.58,6.5
2023-02-14,4.77,9.91,-0.33,73.3,0.0,1.69,4.17,5.91
2023-02-15,8.1,13.97,2.11,89.67,0.0,2.36,3.48,7.04
2023-02-16,11.1,16.25,7.34,88.02,2.03,1.25,2.02,7.7
2023-02-17,7.57,14.14,-2.93,88.69,5.04,3.16,0.51,8.0
2023-02-18,-0.55,4.74,-4.78,73.61,0.0,2.11,4.39,5.66
2023-02-19,2.79,7.02,-2.02,91.02,0.01,1.88,2.07,6.98
2023-02-20,7.1,13.52,3.64,89.87,0.49,1.34,2.48,7.25
2023-02-21,3.59,6.54,0.74,89.97,5.76,1.73,1.45,7.35
2023-02-22,1.63,5.64,-2.62,83.31,2.45,1.21,1.5,6.94
2023-02-23,2.83,4.01,1.52,95.58,2.22,1.25,1.04,8.04
2023-02-24,0.61,4.03,-5.77,77.84,0.19,2.94,4.19,6.25
2023-02-25,-3.86,-1.86,-6.3,76.8,0.27,1.25,1.97,6.45
2023-02-26,0.42,5.96,-3.83,89.58,0.07,1.93,2.5,6.41
2023-02-27,0.59,5.48,-3.02,77.2,5.58,1.65,4.36,6.22
2023-02-28,0.14,3.3,-2.56,95.19,7.4,1.98,1.07,7.23
2023-03-01,1.02,5.45,-3.47,88.43,0.15,1.49,3.46,6.73
2023-03-02,4.31,10.21,-0.21,89.85,1.44,1.84,2.17,7.26
2023-03-03,2.14,6.66,-3.03,79.95,7.03,1.87,2.76,6.79
2023-03-04,3.57,6.1,-0.38,91.21,18.72,2.74,1.97,7.94
2023-03-05,3.28,9.43,-2.33,84.57,0.03,1.86,4.21,6.55
2023-03-06,3.34,8.46,-1.29,76.79,0.03,1.93,4.64,6.39
2023-03-07,1.64,5.95,-2.33,72.33,0.92,3.15,4.44,6.72
2023-03-08,0.78,6.17,-3.41,76.54,0.0,3.39,5.01,5.91
2023-03-09,2.27,7.93,-1.91,81.15,0.0,2.35,5.1,5.86
2023-03-10,2.6,7.86,-2.7,87.07,6.67,1.33,2.63,7.1
2023-03-11,2.59,5.84,-0.94,90.29,7.46,2.3,1.77,7.58
2023-03-12,2.24,7.68,-3.26,81.12,0.03,1.33,3.65,6.45
2023-03-13,3.42,6.17,1.15,93.62,22.69,2.33,1.38,7.68
2023-03-14,1.18,2.55,0.16,88.54,10.24,4.34,1.86,7.15
2023-03-15,0.9,4.81,-2.59,79.28,0.07,3.99,5.25,5.93
2023-03-16,3.2,10.72,-3.55,77.65,0.0,1.61,4.33,6.43
2023-03-17,7.45,12.32,0.72,88.63,0.21,1.51,3.13,7.34
2023-03-18,5.43,9.59,1.04,74.94,0.21,2.01,4.56,6.76
2023-03-19,-0.63,2.39,-3.62,66.72,0.04,2.62,5.84,5.45
2023-03-20,2.12,8.82,-3.78,74.29,0.0,1.61,6.04,5.64
2023-03-21,5.63,13.5,-2.56,76.14,0.0,1.51,6.07,6.01
2023-03-22,7.07,12.83,1.89,86.06,0.02,1.61,4.27,7.09
2023-03-23,10.06,13.29,6.32,94.16,4.0,1.63,2.01,8.1
2023-03-24,6.55,10.73,3.27,74.21,0.02,1.35,2.37,7.54
2023-03-25,4.61,6.07,2.15,93.42,6.44,2.52,0.68,7.89
2023-03-26,7.99,13.84,3.24,75.97,0.04,1.83,6.39,6.66
2023-03-27,6.77,13.98,0.5,78.15,4.46,1.44,4.75,7.07
2023-03-28,5.67,10.15,2.48,81.53,0.54,1.24,2.75,7.56
2023-03-29,5.63,11.63,-0.58,72.7,0.24,1.49,6.43,6.17
2023-03-30,1.56,6.4,-3.27,60.43,0.13,2.23,6.74,5.68
2023-03-31,5.44,8.76,0.03,76.08,0.42,1.49,2.84,7.45
2023-04-01,12.77,18.3,7.77,87.6,11.25,2.59,2.41,8.41
2023-04-02,4.77,9.36,-1.11,65.01,0.08,2.62,6.8,5.92
2023-04-03,6.09,12.7,-2.29,80.04,0.0,2.02,6.36,6.49
2023-04-04,12.37,19.83,5.76,88.77,0.03,1.26,5.71,7.54
2023-04-05,10.22,12.58,7.95,93.1,0.44,1.55,1.92,8.09
2023-04-06,14.3,22.34,7.61,88.49,0.76,1.03,4.06,8.8
2023-04-07,8.38,13.08,2.83,67.54,0.03,1.83,2.12,7.79
2023-04-08,5.06,10.52,-0.77,64.31,0.0,1.12,5.14,6.48
2023-04-09,5.77,12.36,-0.18,71.45,0.0,1.3,6.96,6.09
2023-04-10,8.62,17.15,0.13,73.89,0.0,1.26,6.98,6.33
2023-04-11,12.37,19.78,4.28,72.92,0.0,1.7,5.62,7.14
2023-04-12,16.97,23.84,11.54,71.95,0.0,1.59,5.88,7.78
2023-04-13,19.32,27.3,11.84,74.9,0.0,1.39,6.86,7.78
2023-04-14,20.24,28.66,13.58,74.83,0.08,1.27,5.82,7.92
2023-04-15,15.75,20.1,12.01,92.57,8.54,1.37,3.89,8.59
2023-04-16,15.74,21.1,11.5,87.2,0.41,0.86,3.92,8.65
2023-04-17,13.23,18.37,9.93,81.55,1.46,1.56,3.48,8.27
2023-04-18,9.06,12.84,4.18,70.64,0.01,2.09,5.05,7.14
2023-04-19,8.24,14.71,2.1,72.23,0.0,1.47,6.49,6.87
2023-04-20,9.97,17.59,4.08,72.84,0.02,0.97,6.53,7.2
2023-04-21,12.35,18.53,6.92,79.18,0.05,1.6,6.52,7.52
2023-04-22,12.88,18.58,7.9,87.23,1.54,1.95,4.56,8.13
2023-04-23,13.06,16.96,8.48,84.69,44.16,1.74,4.59,8.01
2023-04-24,10.11,15.05,4.66,72.51,0.02,0.98,5.78,7.14
2023-04-25,9.69,13.96,4.82,70.23,0.03,0.92,6.09,6.81
2023-04-26,9.45,14.75,3.21,79.79,0.32,1.19,5.87,7.17
2023-04-27,10.11,13.72,6.53,86.87,5.59,0.92,3.44,7.89
2023-04-28,8.85,11.58,6.19,87.32,10.93,1.92,2.12,7.83
2023-04-29,9.77,11.42,7.96,93.95,33.04,2.84,1.43,8.28
2023-04-30,12.34,14.8,8.77,95.45,37.43,2.2,1.66,8.49
2023-05-01,11.54,14.51,7.9,75.66,2.7,2.23,6.01,7.52
2023-05-02,9.33,12.09,7.05,81.33,2.77,1.77,4.33,7.69
2023-05-03,9.2,13.33,4.26,80.38,1.49,1.05,5.92,7.51
2023-05-04,10.29,14.08,6.99,83.3,1.08,0.94,3.66,8.05
2023-05-05,12.01,17.3,6.67,77.38,0.31,0.82,6.98,7.27
2023-05-06,14.19,20.62,6.82,73.78,0.0,0.98,7.74,7.15
2023-05-07,15.78,22.38,8.43,74.19,1.2,1.25,7.3,7.73
2023-05-08,16.92,22.24,12.83,75.5,0.78,1.29,7.37,7.95
2023-05-09,14.22,19.85,8.98,66.92,0.0,0.92,5.6,7.45
2023-05-10,14.06,20.44,6.79,72.13,0.0,0.95,7.61,6.98
2023-05-11,17.0,23.89,9.22,71.66,0.0,1.14,7.22,7.36
2023-05-12,20.5,27.18,14.79,72.98,0.0,1.2,6.99,8.16
2023-05-13,19.31,25.04,13.13,76.58,0.08,1.07,3.73,8.75
2023-05-14,14.79,20.2,10.27,68.93,0.0,1.29,7.66,7.26
2023-05-15,14.54,21.09,6.6,67.88,0.0,1.34,7.61,7.0
2023-05-16,16.64,23.0,9.05,71.06,0.0,1.6,6.87,7.63
2023-05-17,12.14,15.75,5.53,62.56,0.0,2.1,8.31,6.87
2023-05-18,9.54,15.36,2.41,65.68,0.0,1.28,8.03,6.44
2023-05-19,13.13,17.57,7.11,84.09,0.08,1.6,6.09,7.54
2023-05-20,14.8,17.64,10.55,95.83,31.66,1.49,1.97,8.8
2023-05-21,16.13,20.97,11.25,78.19,0.27,1.49,6.47,8.25
2023-05-22,16.62,23.14,11.4,78.34,0.0,1.2,6.69,7.76
2023-05-23,14.4,19.93,10.41,76.34,0.0,1.08,7.09,7.55
2023-05-24,15.62,22.69,9.47,71.37,1.26,1.03,6.9,7.82
2023-05-25,13.33,18.72,8.11,69.83,0.01,1.5,8.49,7.06
2023-05-26,15.16,20.99,7.25,64.43,0.0,1.02,8.44,7.01
2023-05-27,16.38,23.72,9.04,70.31,0.0,1.08,8.03,7.35
2023-05-28,17.24,23.72,11.12,69.51,0.0,1.05,7.94,7.46
2023-05-29,17.82,23.86,11.84,70.45,0.0,1.68,7.51,7.8
2023-05-30,14.57,20.89,8.63,72.03,0.0,1.35,8.54,7.0
2023-05-31,15.75,23.12,8.23,72.38,0.0,0.87,7.4,7.86
2023-06-01,19.64,27.68,10.6,72.43,0.01,0.76,8.33,7.54
2023-06-02,22.54,30.04,14.94,74.67,1.02,0.68,7.95,8.46
2023-06-03,17.2,20.59,10.17,78.72,0.44,1.83,4.11,8.88
2023-06-04,13.75,19.42,7.76,71.31,0.08,1.4,5.65,8.12
2023-06-05,16.42,22.53,8.59,70.15,0.12,1.28,7.18,7.99
2023-06-06,17.21,23.17,12.64,72.87,1.55,1.28,4.91,8.46
2023-06-07,15.81,21.0,10.95,69.25,0.01,1.28,5.88,7.9
2023-06-08,15.55,20.36,9.64,69.78,0.03,0.83,6.49,8.1
2023-06-09,16.25,20.86,10.55,74.8,1.13,0.71,6.76,8.34
2023-06-10,18.22,23.71,11.11,70.72,0.23,1.1,7.66,8.23
2023-06-11,20.36,26.65,15.39,75.14,0.06,1.13,5.75,8.79
2023-06-12,20.4,24.46,17.8,84.16,7.75,1.97,4.94,9.19
2023-06-13,19.98,25.51,14.92,69.65,0.12,1.35,7.22,8.41
2023-06-14,18.24,21.87,13.94,79.82,6.33,1.65,5.26,8.34
2023-06-15,19.56,24.95,13.38,71.81,0.03,1.4,6.66,8.3
2023-06-16,19.62,25.25,15.58,76.67,5.95,1.05,3.4,8.71
2023-06-17,19.17,23.81,14.96,71.18,1.2,1.67,6.19,8.58
